Date,Ticker,Close,Daily_Return_%,Avg_VADER_Score,News_Count,English_Avg_Score,Hindi_Avg_Score,Volume,Volume_Spike,Language_Gap,Language_Gap_Abs,Broker_Panic_Score,Is_Outage_Day,Model_Disagreement,High_Disagreement,Hype_vs_Reality,Hype_Divergence_Score
2025-08-11,ITC,394.0418091,0.6378974486599187,,,,,6056866,0,,,0.0,0,0.0,0,0,
2025-09-01,ITC,410.8397827,4.713779078658198,,,,,70148389,1,,,0.0,0,0.0,0,0,
2025-09-08,ITC,392.8174744,-4.428768941343153,,,,,33908880,0,,,0.0,0,0.0,0,0,
2025-09-29,ITC,389.5096436,-0.44445030618359693,,,,,31157887,0,,,0.0,0,0.0,0,0,
2025-10-06,ITC,394.8743591,1.6954363911479087,,,,,57218719,0,,,0.0,0,0.0,0,0,
2025-10-27,ITC,396.04953,0.29760628233204134,,,,,14288751,0,,,0.0,0,0.0,0,0,
2025-11-03,ITC,406.5300903,2.7589978754707145,,,,,66195535,1,,,0.0,0,0.0,0,0,
2025-11-10,ITC,394.6294861,-2.946542492996962,,,,,18985465,0,,,0.0,0,0.0,0,0,
2025-12-01,ITC,412.3579407,4.559716100370503,,,,,54269606,1,,,0.0,0,0.0,0,0,
2025-12-08,ITC,391.8869934,-5.055732051346185,,,,,41833869,0,,,0.0,0,0.0,0,0,
